Azimuth,Site_ID,Longitude,Latitude
120,121,2.912776555188554,48.56226006185591
240,121,2.912776555188554,48.56226006185591
0,122,5.14211712497864,45.32027188559592
120,122,5.14211712497864,45.32027188559592
240,122,5.14211712497864,45.32027188559592
0,123,-1.5293026499247144,47.64789424297613
120,123,-1.5293026499247144,47.64789424297613
240,123,-1.5293026499247144,47.64789424297613
0,128,4.110459553513955,47.312488018232905
120,128,4.110459553513955,47.312488018232905
240,128,4.110459553513955,47.312488018232905
0,132,-0.9713582603576736,43.534939289455025
120,132,-0.9713582603576736,43.534939289455025
240,132,-0.9713582603576736,43.534939289455025
0,134,-0.9441860406207612,47.25826823042965
120,134,-0.9441860406207612,47.25826823042965
240,134,-0.9441860406207612,47.25826823042965
0,135,1.78793829782036,47.3865782204744
120,135,1.78793829782036,47.3865782204744
240,135,1.78793829782036,47.3865782204744
0,145,5.76313909192762,48.815129360634174
120,145,5.76313909192762,48.815129360634174
240,145,5.76313909192762,48.815129360634174
0,146,4.458371775590397,49.88725149693568
120,146,4.458371775590397,49.88725149693568
240,146,4.458371775590397,49.88725149693568
0,147,6.603195123049739,43.75049212646671
120,147,6.603195123049739,43.75049212646671
240,147,6.603195123049739,43.75049212646671
0,150,5.217209533363761,47.57210822143875
120,150,5.217209533363761,47.57210822143875
240,150,5.217209533363761,47.57210822143875
0,153,0.10762069296445542,48.45086603748924
120,153,0.10762069296445542,48.45086603748924
240,153,0.10762069296445542,48.45086603748924
0,158,0.6666117429098808,44.70337386806357
120,158,0.6666117429098808,44.70337386806357
240,158,0.6666117429098808,44.70337386806357
0,159,4.684912012190596,48.35412187946038
120,159,4.684912012190596,48.35412187946038
240,159,4.684912012190596,48.35412187946038
0,162,1.2141704822572876,45.6661327774253
120,162,1.2141704822572876,45.6661327774253
240,162,1.2141704822572876,45.6661327774253
0,164,-0.8732677087227367,45.75643598309759
120,164,-0.8732677087227367,45.75643598309759
240,164,-0.8732677087227367,45.75643598309759
0,167,1.4439322298046005,43.90691611619174
120,167,1.4439322298046005,43.90691611619174
240,167,1.4439322298046005,43.90691611619174
0,169,1.1109207078016876,49.38406314826879
120,169,1.1109207078016876,49.38406314826879
240,169,1.1109207078016876,49.38406314826879
0,171,2.3203413375378004,48.6059892293667
120,171,2.3203413375378004,48.6059892293667
240,171,2.3203413375378004,48.6059892293667
0,176,5.266375438694158,45.27182190687243
120,176,5.266375438694158,45.27182190687243
240,176,5.266375438694158,45.27182190687243
0,181,-0.26382453083779733,45.24477672741169
120,181,-0.26382453083779733,45.24477672741169
240,181,-0.26382453083779733,45.24477672741169
0,182,1.935690254467147,49.174918125704934
120,182,1.935690254467147,49.174918125704934
240,182,1.935690254467147,49.174918125704934
0,187,1.3932943891659093,43.656024144391495
120,187,1.3932943891659093,43.656024144391495
240,187,1.3932943891659093,43.656024144391495
0,188,5.380713774683883,47.52266181193967
120,188,5.380713774683883,47.52266181193967
240,188,5.380713774683883,47.52266181193967
0,193,4.589934037135995,46.60129515032918
120,193,4.589934037135995,46.60129515032918
240,193,4.589934037135995,46.60129515032918
0,200,5.18245978778061,45.55959319619991
120,200,5.18245978778061,45.55959319619991
240,200,5.18245978778061,45.55959319619991
0,202,2.297834357303782,45.17416764786599
120,202,2.297834357303782,45.17416764786599
240,202,2.297834357303782,45.17416764786599
0,205,1.0001829189992435,46.57407841942984
120,205,1.0001829189992435,46.57407841942984
240,205,1.0001829189992435,46.57407841942984
0,206,3.1402254720378195,47.99246963556416
120,206,3.1402254720378195,47.99246963556416
240,206,3.1402254720378195,47.99246963556416
0,212,6.855131039371296,44.834432699866
120,212,6.855131039371296,44.834432699866
240,212,6.855131039371296,44.834432699866
0,214,-0.04684538990356213,44.03560740648725
120,214,-0.04684538990356213,44.03560740648725
240,214,-0.04684538990356213,44.03560740648725
0,217,6.5068050094316625,49.1590073587214
120,217,6.5068050094316625,49.1590073587214
240,217,6.5068050094316625,49.1590073587214
0,218,-0.011972608775362659,48.48214742337779
120,218,-0.011972608775362659,48.48214742337779
240,218,-0.011972608775362659,48.48214742337779
0,219,3.2249864937270765,50.52630013405564
120,219,3.2249864937270765,50.52630013405564
240,219,3.2249864937270765,50.52630013405564
0,220,6.6950377751785215,46.123683561308766
120,220,6.6950377751785215,46.123683561308766
240,220,6.6950377751785215,46.123683561308766
0,224,6.66978518962881,45.53657863060852
120,224,6.66978518962881,45.53657863060852
240,224,6.66978518962881,45.53657863060852
0,227,1.2537916613373232,47.07741835179087
120,227,1.2537916613373232,47.07741835179087
240,227,1.2537916613373232,47.07741835179087
0,230,5.438654861535115,43.96583807886082
120,230,5.438654861535115,43.96583807886082
240,230,5.438654861535115,43.96583807886082
0,231,5.340427433104246,47.70911720649226
120,231,5.340427433104246,47.70911720649226
240,231,5.340427433104246,47.70911720649226
0,232,6.1763941003643765,47.65918194533129
120,232,6.1763941003643765,47.65918194533129
240,232,6.1763941003643765,47.65918194533129
0,233,-0.2803915157982271,47.572859032274394
120,233,-0.2803915157982271,47.572859032274394
240,233,-0.2803915157982271,47.572859032274394
0,234,-1.7822277398654962,46.6783452186197
120,234,-1.7822277398654962,46.6783452186197
240,234,-1.7822277398654962,46.6783452186197
0,235,4.066115260383292,48.48431464819483
120,235,4.066115260383292,48.48431464819483
240,235,4.066115260383292,48.48431464819483
0,238,4.302976747846973,48.87839300916252
120,238,4.302976747846973,48.87839300916252
240,238,4.302976747846973,48.87839300916252
0,239,0.5452962532183028,45.66253970054491
120,239,0.5452962532183028,45.66253970054491
240,239,0.5452962532183028,45.66253970054491
0,241,0.45548673829615094,48.44623340623436
120,241,0.45548673829615094,48.44623340623436
240,241,0.45548673829615094,48.44623340623436
0,244,1.799682956628402,48.076757875769715
120,244,1.799682956628402,48.076757875769715
240,244,1.799682956628402,48.076757875769715
0,245,-1.3283078498440744,48.61578682401362
120,245,-1.3283078498440744,48.61578682401362
240,245,-1.3283078498440744,48.61578682401362
0,249,6.4761259889000105,46.01777529116679
120,249,6.4761259889000105,46.01777529116679
240,249,6.4761259889000105,46.01777529116679
0,250,6.065753875683171,48.846155632108385
120,250,6.065753875683171,48.846155632108385
240,250,6.065753875683171,48.846155632108385
0,252,7.191613009781451,47.597294932741626
120,252,7.191613009781451,47.597294932741626
240,252,7.191613009781451,47.597294932741626
0,253,1.6457349905372993,48.43772371128991
120,253,1.6457349905372993,48.43772371128991
240,253,1.6457349905372993,48.43772371128991
0,255,2.742733049672119,46.491222917585446
120,255,2.742733049672119,46.491222917585446
240,255,2.742733049672119,46.491222917585446
0,256,-0.783778030563619,47.94868275131557
120,256,-0.783778030563619,47.94868275131557
240,256,-0.783778030563619,47.94868275131557
0,263,5.380471207160648,49.34568863889004
120,263,5.380471207160648,49.34568863889004
240,263,5.380471207160648,49.34568863889004
0,266,5.345048491349893,46.21915206168369
120,266,5.345048491349893,46.21915206168369
240,266,5.345048491349893,46.21915206168369
0,269,4.456701933144435,45.194983487638936
120,269,4.456701933144435,45.194983487638936
240,269,4.456701933144435,45.194983487638936
0,270,1.8809641470323726,45.12377152258926
120,270,1.8809641470323726,45.12377152258926
240,270,1.8809641470323726,45.12377152258926
0,274,2.420102846189276,42.988530765723866
120,274,2.420102846189276,42.988530765723866
240,274,2.420102846189276,42.988530765723866
0,275,3.8100596797424373,43.61006937063719
120,275,3.8100596797424373,43.61006937063719
240,275,3.8100596797424373,43.61006937063719
0,276,7.1079447618185,48.67466842091007
120,276,7.1079447618185,48.67466842091007
240,276,7.1079447618185,48.67466842091007
0,281,5.063184061077033,45.032611517336434
120,281,5.063184061077033,45.032611517336434
240,281,5.063184061077033,45.032611517336434
0,286,4.280717886253537,43.93955189825918
120,286,4.280717886253537,43.93955189825918
240,286,4.280717886253537,43.93955189825918
0,288,4.022602028020346,49.725880978102325
120,288,4.022602028020346,49.725880978102325
240,288,4.022602028020346,49.725880978102325
0,293,2.6000283813040452,42.7649372130693
120,293,2.6000283813040452,42.7649372130693
240,293,2.6000283813040452,42.7649372130693
0,294,1.6708842837341065,49.271417522521986
120,294,1.6708842837341065,49.271417522521986
240,294,1.6708842837341065,49.271417522521986
0,295,2.0510168886251376,44.70678786101823
120,295,2.0510168886251376,44.70678786101823
240,295,2.0510168886251376,44.70678786101823
0,297,0.7767042652505145,47.057920971998364
120,297,0.7767042652505145,47.057920971998364
240,297,0.7767042652505145,47.057920971998364
0,298,1.2771158508003628,44.244605582151166
120,298,1.2771158508003628,44.244605582151166
240,298,1.2771158508003628,44.244605582151166
0,302,0.33932823170008763,46.99903912986518
120,302,0.33932823170008763,46.99903912986518
240,302,0.33932823170008763,46.99903912986518
0,306,0.31548230197686156,46.08872700817691
120,306,0.31548230197686156,46.08872700817691
240,306,0.31548230197686156,46.08872700817691
0,312,-0.9143141672320985,43.030736685997354
120,312,-0.9143141672320985,43.030736685997354
240,312,-0.9143141672320985,43.030736685997354
0,315,2.252544639885274,49.27516393117443
120,315,2.252544639885274,49.27516393117443
240,315,2.252544639885274,49.27516393117443
0,316,0.41445953712086947,46.11571499816974
120,316,0.41445953712086947,46.11571499816974
240,316,0.41445953712086947,46.11571499816974
0,319,5.051145511695685,47.70605581411136
120,319,5.051145511695685,47.70605581411136
240,319,5.051145511695685,47.70605581411136
0,324,3.0444139395057626,49.415609462530384
120,324,3.0444139395057626,49.415609462530384
240,324,3.0444139395057626,49.415609462530384
0,325,0.1132567805486202,46.55404530793454
120,325,0.1132567805486202,46.55404530793454
240,325,0.1132567805486202,46.55404530793454
0,330,-0.07110807939018837,48.7742306019949
120,330,-0.07110807939018837,48.7742306019949
240,330,-0.07110807939018837,48.7742306019949
0,334,2.1602131849266026,49.08190174400338
120,334,2.1602131849266026,49.08190174400338
240,334,2.1602131849266026,49.08190174400338
0,335,-4.11945016416826,48.44523870778127
120,335,-4.11945016416826,48.44523870778127
240,335,-4.11945016416826,48.44523870778127
0,337,-2.11325702311835,47.27473185921436
120,337,-2.11325702311835,47.27473185921436
240,337,-2.11325702311835,47.27473185921436
0,338,1.6821049427657773,49.84468795915021
120,338,1.6821049427657773,49.84468795915021
240,338,1.6821049427657773,49.84468795915021
0,339,0.9536003094659167,46.75756386252494
120,339,0.9536003094659167,46.75756386252494
240,339,0.9536003094659167,46.75756386252494
0,341,-0.3865337148127974,47.36060094173429
120,341,-0.3865337148127974,47.36060094173429
240,341,-0.3865337148127974,47.36060094173429
0,343,-1.0226393336460937,44.98191606515162
120,343,-1.0226393336460937,44.98191606515162
240,343,-1.0226393336460937,44.98191606515162
0,344,-3.4218191001218496,48.27517854760674
120,344,-3.4218191001218496,48.27517854760674
240,344,-3.4218191001218496,48.27517854760674
0,349,0.5375821835516472,44.898449263380584
120,349,0.5375821835516472,44.898449263380584
240,349,0.5375821835516472,44.898449263380584
0,352,-0.3640615006597523,43.20705543018177
120,352,-0.3640615006597523,43.20705543018177
240,352,-0.3640615006597523,43.20705543018177
0,354,7.3283443335731935,43.920715530659805
120,354,7.3283443335731935,43.920715530659805
240,354,7.3283443335731935,43.920715530659805
0,358,2.092450469401041,44.49967395507
120,358,2.092450469401041,44.49967395507
240,358,2.092450469401041,44.49967395507
0,362,2.2827638659646157,44.33434885831305
120,362,2.2827638659646157,44.33434885831305
240,362,2.2827638659646157,44.33434885831305
0,363,4.831872280725154,43.578322662026686
120,363,4.831872280725154,43.578322662026686
240,363,4.831872280725154,43.578322662026686
0,365,-0.6389137383115262,45.91209768495635
120,365,-0.6389137383115262,45.91209768495635
240,365,-0.6389137383115262,45.91209768495635
0,368,6.410752141977342,47.08540547337166
120,368,6.410752141977342,47.08540547337166
240,368,6.410752141977342,47.08540547337166
0,369,1.15757687726646,48.132323384637004
120,369,1.15757687726646,48.132323384637004
240,369,1.15757687726646,48.132323384637004
0,370,4.105309188611718,44.40428819277831
120,370,4.105309188611718,44.40428819277831
240,370,4.105309188611718,44.40428819277831
0,371,5.230083411059386,46.1385736349994
120,371,5.230083411059386,46.1385736349994
240,371,5.230083411059386,46.1385736349994
0,375,0.3759203350700755,45.560323336949786
120,375,0.3759203350700755,45.560323336949786
240,375,0.3759203350700755,45.560323336949786
0,378,-0.6059138437933056,44.33452514073588
120,378,-0.6059138437933056,44.33452514073588
240,378,-0.6059138437933056,44.33452514073588
0,381,-0.3415421035241426,46.52169963709121
120,381,-0.3415421035241426,46.52169963709121
240,381,-0.3415421035241426,46.52169963709121
0,383,-0.3296922734063541,46.27834525181882
120,383,-0.3296922734063541,46.27834525181882
240,383,-0.3296922734063541,46.27834525181882
0,390,6.666281308569896,48.56378261627664
120,390,6.666281308569896,48.56378261627664
240,390,6.666281308569896,48.56378261627664
0,391,-0.7235051623555435,45.93557458531922
120,391,-0.7235051623555435,45.93557458531922
240,391,-0.7235051623555435,45.93557458531922
0,392,3.634880110482152,46.26379844134205
120,392,3.634880110482152,46.26379844134205
240,392,3.634880110482152,46.26379844134205
0,393,3.278976604209987,45.3774012130156
120,393,3.278976604209987,45.3774012130156
240,393,3.278976604209987,45.3774012130156
0,402,3.1325982524547253,45.08335818552167
120,402,3.1325982524547253,45.08335818552167
240,402,3.1325982524547253,45.08335818552167
0,404,2.140134651596431,43.76254696963001
120,404,2.140134651596431,43.76254696963001
240,404,2.140134651596431,43.76254696963001
0,405,-0.721427667233141,43.77711399486394
120,405,-0.721427667233141,43.77711399486394
240,405,-0.721427667233141,43.77711399486394
0,406,2.3766765121054174,46.39189956961343
120,406,2.3766765121054174,46.39189956961343
240,406,2.3766765121054174,46.39189956961343
0,407,6.41708455384957,43.97348657032942
120,407,6.41708455384957,43.97348657032942
240,407,6.41708455384957,43.97348657032942
0,408,6.803466911684186,44.75273141760438
120,408,6.803466911684186,44.75273141760438
240,408,6.803466911684186,44.75273141760438
0,409,2.691230444792615,46.151664553933244
120,409,2.691230444792615,46.151664553933244
240,409,2.691230444792615,46.151664553933244
0,414,0.5154402384932428,44.93930217658239
120,414,0.5154402384932428,44.93930217658239
240,414,0.5154402384932428,44.93930217658239
0,415,-0.4693185391692527,44.97723615086541
120,415,-0.4693185391692527,44.97723615086541
240,415,-0.4693185391692527,44.97723615086541
0,416,3.2671621763003564,47.50400275972999
120,416,3.2671621763003564,47.50400275972999
240,416,3.2671621763003564,47.50400275972999
0,423,1.973853627026016,46.29648317195977
120,423,1.973853627026016,46.29648317195977
240,423,1.973853627026016,46.29648317195977
0,427,5.720729484366657,45.63195860483132
120,427,5.720729484366657,45.63195860483132
240,427,5.720729484366657,45.63195860483132
0,431,3.1409595888069983,46.61721198177178
120,431,3.1409595888069983,46.61721198177178
240,431,3.1409595888069983,46.61721198177178
0,432,5.747653722355761,49.404364084859765
120,432,5.747653722355761,49.404364084859765
240,432,5.747653722355761,49.404364084859765
0,435,4.3158581924062265,43.623699985340465
120,435,4.3158581924062265,43.623699985340465
240,435,4.3158581924062265,43.623699985340465
0,436,2.845297040840081,49.598848161045886
120,436,2.845297040840081,49.598848161045886
240,436,2.845297040840081,49.598848161045886
0,438,3.046010318365843,44.38362759216574
120,438,3.046010318365843,44.38362759216574
240,438,3.046010318365843,44.38362759216574
0,439,2.673989873984917,42.41985708907608
120,439,2.673989873984917,42.41985708907608
240,439,2.673989873984917,42.41985708907608
0,443,0.27331160816682143,48.88659511633818
120,443,0.27331160816682143,48.88659511633818
240,443,0.27331160816682143,48.88659511633818
0,444,4.845172255385664,46.74752515068691
120,444,4.845172255385664,46.74752515068691
240,444,4.845172255385664,46.74752515068691
0,445,3.150984534016466,50.347398201523696
120,445,3.150984534016466,50.347398201523696
240,445,3.150984534016466,50.347398201523696
0,447,2.8966922992448048,45.28400598323289
120,447,2.8966922992448048,45.28400598323289
240,447,2.8966922992448048,45.28400598323289
0,448,1.8552669658242875,50.92499567468298
120,448,1.8552669658242875,50.92499567468298
240,448,1.8552669658242875,50.92499567468298
0,449,-0.17786531875437195,46.101375375146105
120,449,-0.17786531875437195,46.101375375146105
240,449,-0.17786531875437195,46.101375375146105
0,450,4.599747748347621,46.530001910089155
120,450,4.599747748347621,46.530001910089155
240,450,4.599747748347621,46.530001910089155
0,452,0.3375422871687741,47.9882022679127
120,452,0.3375422871687741,47.9882022679127
240,452,0.3375422871687741,47.9882022679127
0,453,1.2394653473517945,43.1892626593883
120,453,1.2394653473517945,43.1892626593883
240,453,1.2394653473517945,43.1892626593883
0,455,5.12268902004598,49.56344266476304
120,455,5.12268902004598,49.56344266476304
240,455,5.12268902004598,49.56344266476304
0,456,4.057949461729844,45.90938996296627
120,456,4.057949461729844,45.90938996296627
240,456,4.057949461729844,45.90938996296627
0,458,1.253920712930353,49.56075142380092
120,458,1.253920712930353,49.56075142380092
240,458,1.253920712930353,49.56075142380092
0,459,0.31495188187766754,47.80744004171716
120,459,0.31495188187766754,47.80744004171716
240,459,0.31495188187766754,47.80744004171716
0,461,1.5145550907803926,42.825480782863174
120,461,1.5145550907803926,42.825480782863174
240,461,1.5145550907803926,42.825480782863174
0,470,-0.4783635534055435,48.96500643861285
120,470,-0.4783635534055435,48.96500643861285
240,470,-0.4783635534055435,48.96500643861285
0,471,3.466354192680523,44.227624328065815
120,471,3.466354192680523,44.227624328065815
240,471,3.466354192680523,44.227624328065815
0,472,2.5631638749121315,50.02567297123652
120,472,2.5631638749121315,50.02567297123652
240,472,2.5631638749121315,50.02567297123652
0,473,1.2543646663642,43.32709230777964
120,473,1.2543646663642,43.32709230777964
240,473,1.2543646663642,43.32709230777964
0,475,3.237280941217545,49.07186787803542
120,475,3.237280941217545,49.07186787803542
240,475,3.237280941217545,49.07186787803542
0,477,3.3281189062969787,48.18743960522101
120,477,3.3281189062969787,48.18743960522101
240,477,3.3281189062969787,48.18743960522101
0,481,1.4211906441212587,45.17369716222823
120,481,1.4211906441212587,45.17369716222823
240,481,1.4211906441212587,45.17369716222823
0,483,4.216383895667745,46.69158031672655
120,483,4.216383895667745,46.69158031672655
240,483,4.216383895667745,46.69158031672655
0,486,4.476331760280189,43.461869821237784
120,486,4.476331760280189,43.461869821237784
240,486,4.476331760280189,43.461869821237784
0,487,3.5867066309145486,48.448822841297414
120,487,3.5867066309145486,48.448822841297414
240,487,3.5867066309145486,48.448822841297414
0,488,2.818211980145546,48.089086872757214
120,488,2.818211980145546,48.089086872757214
240,488,2.818211980145546,48.089086872757214
0,489,3.559337739789708,45.480882134191575
120,489,3.559337739789708,45.480882134191575
240,489,3.559337739789708,45.480882134191575
0,490,5.281373714031945,43.40205038636611
120,490,5.281373714031945,43.40205038636611
240,490,5.281373714031945,43.40205038636611
0,494,1.4676101819110716,49.85760698404415
120,494,1.4676101819110716,49.85760698404415
240,494,1.4676101819110716,49.85760698404415
0,495,5.099482333187764,45.95980005566687
120,495,5.099482333187764,45.95980005566687
240,495,5.099482333187764,45.95980005566687
0,496,0.5561583121461986,43.4138592973617
120,496,0.5561583121461986,43.4138592973617
240,496,0.5561583121461986,43.4138592973617
0,498,4.614540978625563,45.00245614124143
120,498,4.614540978625563,45.00245614124143
240,498,4.614540978625563,45.00245614124143
0,501,-1.2237695107722613,43.827903198532944
120,501,-1.2237695107722613,43.827903198532944
240,501,-1.2237695107722613,43.827903198532944
0,502,-2.145923132279659,47.24165698176721
120,502,-2.145923132279659,47.24165698176721
240,502,-2.145923132279659,47.24165698176721
0,507,0.9486404505886741,44.12451498187129
120,507,0.9486404505886741,44.12451498187129
240,507,0.9486404505886741,44.12451498187129
0,508,6.225313577657628,45.07715239721561
120,508,6.225313577657628,45.07715239721561
240,508,6.225313577657628,45.07715239721561
0,511,1.0938495600435019,43.441043718501035
120,511,1.0938495600435019,43.441043718501035
240,511,1.0938495600435019,43.441043718501035
0,512,7.267920207070169,48.451513786751015
120,512,7.267920207070169,48.451513786751015
